draws,first_name,height,last_name,losses,reach,stance,url,weight,wins,fighter_id,SApM,SLpM,Str. Acc.,Str. Def,Sub. Avg.,TD Acc.,TD Avg.,TD Def.
0,John,"5' 6""",Franchi,2,"67.0""",Orthodox,b9532d815060de7f,145 lbs.,6,839,2.59,1.83,48%,48%,0.3,80%,2.68,40%
0,Rich,"6' 1""",Franklin,7,"75.0""",Southpaw,d897897060f10a3a,185 lbs.,29,840,2.07,4.10,44%,62%,0.7,66%,1.31,63%
0,Zoila,"5' 4""",Frausto,1,--,Orthodox,040d3b4c735541aa,135 lbs.,11,841,1.64,0.77,31%,53%,0.0,0%,0.00,57%
0,Zane,"6' 5""",Frazier,11,--,Orthodox,d3711d3784b76255,250 lbs.,4,842,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Gary,"6' 0""",Frazier,2,--,Orthodox,3beeeafcbc8b4cbc,245 lbs.,1,843,2.77,1.50,39%,46%,0.0,0%,0.00,100%
1,Ian,"5' 11""",Freeman,7,--,Orthodox,b4bc2e3353a770b5,225 lbs.,19,844,3.11,2.54,48%,44%,0.7,40%,1.44,80%
0,Jason,"6' 2""",Freeman,4,--,,5870bd1eadf4f322,225 lbs.,6,845,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Willamy,"5' 8""",Freire,5,--,,f1f37d667bcd0d27,155 lbs.,19,846,0.93,1.53,37%,62%,0.0,100%,0.50,73%
0,Patricio,"5' 5""",Freire,4,"65.0""",,98a58c26c5b1ed17,145 lbs.,26,847,4.43,2.84,41%,60%,0.6,18%,0.60,94%
0,Patricky,"5' 7""",Freire,8,"71.0""",,90e6dde9113830bd,155 lbs.,17,848,3.34,3.06,44%,69%,0.0,33%,1.26,100%
0,Rafael,--,Freitas,6,--,Orthodox,14b9e0f2679a2205,205 lbs.,4,849,8.00,2.00,29%,51%,0.0,50%,11.25,0%
0,Donavon,"5' 7""",Frelow,3,--,Orthodox,9aa56f004b2bca07,135 lbs.,6,850,3.20,2.40,27%,52%,0.0,100%,1.00,26%
0,Clay,"5' 7""",French,6,--,Southpaw,73321668ff977f1b,161 lbs.,19,851,1.27,1.52,50%,16%,0.0,0%,0.00,100%
0,Mike,"5' 10""",French,9,--,,756f45905fb20cb5,145 lbs.,8,852,2.17,0.23,23%,42%,1.0,0%,0.00,22%
0,Matt,"5' 9""",Frevola,1,"71.0""",Orthodox,dccb63727f2f5f74,155 lbs.,6,853,3.78,3.04,34%,53%,3.1,50%,3.15,100%
1,Don,"6' 1""",Frye,9,--,Orthodox,271fe91f4ba9d2c5,219 lbs.,20,854,3.57,2.87,64%,37%,0.7,57%,0.91,45%
1,Tony,"6' 0""",Fryklund,9,--,Orthodox,253de74457bd6374,185 lbs.,14,855,6.50,3.49,39%,43%,0.5,0%,0.00,66%
0,Jesse,"6' 4""",Fujarczyk,2,--,Southpaw,c3c38c86f5ab9b5c,225 lbs.,3,856,4.91,1.03,33%,38%,0.0,0%,0.00,25%
1,Katsuhisa,"6' 0""",Fujii,18,--,Orthodox,d71d968dc6ecfdaf,205 lbs.,9,857,4.43,4.00,50%,64%,2.1,25%,2.14,50%
0,Megumi,"5' 3""",Fujii,3,--,,fb6c531726447ff3,113 lbs.,26,858,0.00,2.40,42%,100%,12.0,0%,0.00,0%
0,Kazuyuki,"6' 0""",Fujita,9,--,Orthodox,b1605ea39fba6af6,235 lbs.,15,859,1.99,1.05,49%,52%,0.6,36%,2.78,85%
4,Keisuke,"5' 6""",Fujiwara,4,--,Switch,ccd58ff71e260ed5,139 lbs.,11,860,1.20,0.73,44%,47%,2.5,0%,0.00,23%
0,Riki,"6' 0""",Fukuda,7,"73.0""",Southpaw,7c35f869033901ae,185 lbs.,19,861,3.71,4.24,43%,64%,0.0,43%,2.17,70%
0,Masio,"5' 10""",Fullen,6,"70.0""",Orthodox,4638cc6479cc0afe,145 lbs.,10,862,3.50,2.46,32%,54%,0.0,33%,0.47,69%
10,Travis,"6' 0""",Fulton,49,--,Orthodox,911fb265462f0d94,240 lbs.,127,863,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Sam,--,Fulton,2,--,,1f5f75658551f2d3,--,0,864,0.00,0.00,0%,0%,0.0,0%,0.00,0%
1,Masakatsu,"6' 0""",Funaki,13,--,Southpaw,aa3153a9941b4d44,185 lbs.,39,865,2.92,1.82,68%,35%,5.5,0%,0.00,0%
0,Ricardo,"5' 10""",Funch,4,"76.0""",Southpaw,e9e1acc96536bb4f,170 lbs.,8,866,3.57,2.61,65%,40%,0.0,18%,1.24,60%
0,Katsuaki,"6' 0""",Furuki,1,--,,c3e2eca94b2320bc,168 lbs.,1,867,2.67,0.27,10%,39%,3.0,0%,0.00,0%
0,James,--,Gabert,4,--,,fcd8b623892b9a10,178 lbs.,6,868,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Claudia,"5' 4""",Gadelha,3,"63.0""",Orthodox,ec34349e7dffcde7,115 lbs.,15,869,4.71,3.44,42%,57%,1.0,50%,3.93,61%
1,Alavutdin,"6' 2""",Gadjiev,12,--,Orthodox,a7a79b8efbceaaac,185 lbs.,18,870,0.99,0.99,27%,57%,0.0,0%,0.00,50%
0,Justin,"5' 11""",Gaethje,2,"70.0""",Orthodox,9e8f6c728eb01124,155 lbs.,18,871,10.68,8.67,54%,53%,0.0,0%,0.00,80%
1,Sheila,"5' 5""",Gaff,6,"62.0""",Orthodox,837d30395faca41e,135 lbs.,10,872,2.89,1.60,50%,28%,0.0,0%,0.00,20%
0,Mitch,"5' 5""",Gagnon,4,"65.0""",Southpaw,b8592b4a383696cd,135 lbs.,12,873,2.13,3.18,48%,63%,1.9,26%,1.43,67%
0,Brandon,"6' 3""",Gaines,16,--,,8e6cfbd455f0f9c2,185 lbs.,5,874,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Travis,"6' 0""",Galbraith,7,--,Orthodox,06dc1a58663579d2,170 lbs.,18,875,3.45,2.21,40%,48%,1.3,25%,1.33,0%
0,Dave,"5' 11""",Galera,1,--,Orthodox,0876d21328cf4a45,135 lbs.,5,876,0.53,1.67,69%,33%,2.0,0%,0.00,14%
0,Zelg,"6' 2""",Galesic,6,--,Orthodox,8a1b4330c7957961,185 lbs.,10,877,0.61,4.86,62%,66%,1.3,100%,1.30,20%
0,Mickey,"6' 2""",Gall,1,"74.0""",Switch,9e50097a89442158,170 lbs.,4,878,2.31,1.54,54%,43%,4.9,60%,1.83,50%
0,Daniel,"6' 5""",Gallemore,3,--,,96706c75a2b14164,265 lbs.,7,879,6.00,3.10,41%,52%,0.0,0%,0.00,0%
0,Tom,"5' 10""",Gallicchio,11,"73.0""",Southpaw,cc81c92fe2254935,170 lbs.,19,880,7.07,3.53,26%,43%,0.0,11%,1.00,0%
0,Turrell,"5' 3""",Galloway,2,--,,7e654edcddd71550,145 lbs.,5,881,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Andre,"5' 7""",Galvao,2,--,Orthodox,45fe6765c56d8018,168 lbs.,5,882,1.56,2.34,52%,58%,2.8,27%,2.02,0%
1,Marcos,"5' 7""",Galvao,5,--,Orthodox,e15d0a2519d6a0b5,135 lbs.,11,883,3.86,1.97,32%,61%,1.1,28%,2.27,88%
0,Lucas,--,Gamaza,2,--,,289a3b69b85da7cd,170 lbs.,5,884,6.99,7.57,31%,45%,0.0,0%,0.00,0%
0,Joey,"5' 7""",Gambino,2,--,Orthodox,10559c53de0b950e,145 lbs.,9,885,2.53,2.47,35%,51%,0.8,0%,0.00,42%
0,Manvel,"5' 5""",Gamburyan,11,"67.0""",Orthodox,cc6f9d1e89f3449a,135 lbs.,18,886,2.83,2.13,41%,55%,0.7,34%,3.26,69%
0,Ariel,"5' 11""",Gandulla,6,--,Orthodox,41904fc4d3f5bffc,205 lbs.,6,887,2.07,1.95,23%,72%,0.0,66%,1.88,0%
0,Sean,"6' 3""",Gannon,1,--,Southpaw,6d7886b094b471ac,265 lbs.,2,888,6.38,0.00,0%,28%,0.0,0%,0.00,50%
0,Cody,"5' 8""",Garbrandt,1,"65.0""",Orthodox,d8c7c61b176e3994,135 lbs.,11,889,2.99,3.45,37%,69%,0.0,38%,1.06,100%
1,Leonard,"5' 10""",Garcia,11,"69.0""",Orthodox,917e53fa0adea0d3,145 lbs.,19,890,4.79,2.77,24%,52%,0.5,26%,0.30,42%
0,Edgar,"5' 10""",Garcia,5,"71.0""",Orthodox,8d49545dadf9b919,170 lbs.,14,891,4.23,3.16,29%,60%,0.6,57%,2.21,50%
0,Alejandro,"5' 7""",Garcia,5,--,,e5dc36e0aba7e9da,145 lbs.,14,892,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Alex,"5' 9""",Garcia,4,"72.0""",Orthodox,a2b12c3f3d60ff69,170 lbs.,15,893,3.22,2.00,30%,61%,0.2,52%,3.96,55%
0,Nick,"5' 4""",Garcia,3,--,,8a04d94dfcfab159,125 lbs.,8,894,3.03,0.67,25%,50%,5.1,0%,0.00,83%
0,Steve,"6' 0""",Garcia,2,--,,97cf1a2c7c5e7889,135 lbs.,7,895,2.61,6.22,64%,40%,0.0,0%,0.00,100%
0,Rulon,"6' 3""",Gardner,0,--,Orthodox,4f7e290e71d60f87,265 lbs.,1,896,1.45,2.05,25%,60%,0.0,100%,0.75,100%
0,David,"5' 11""",Gardner,19,--,Orthodox,70167689d6a01793,155 lbs.,18,897,0.34,0.17,100%,0%,0.0,0%,0.00,66%
0,Pablo,"6' 1""",Garza,4,"73.0""",Orthodox,8e5bfd4e82352340,145 lbs.,13,898,2.70,3.37,44%,50%,1.3,25%,0.94,15%
0,Azamat,"5' 6""",Gashimov,3,"66.0""",Orthodox,a1b0715c4fd2dbd3,125 lbs.,10,899,4.75,1.24,21%,53%,0.0,25%,1.69,0%
2,Brian,"6' 1""",Gassaway,20,--,Orthodox,e4770d5ed44a3970,170 lbs.,29,900,3.65,0.34,26%,44%,0.0,0%,0.00,42%
0,Kelvin,"5' 9""",Gastelum,3,"71.0""",Southpaw,8c0580d4fff106c1,185 lbs.,15,901,2.73,3.89,44%,62%,0.2,50%,0.90,58%
0,Willie,"5' 8""",Gates,7,"70.0""",Orthodox,6ded9184b2284645,125 lbs.,12,902,4.28,1.80,38%,38%,0.4,0%,0.00,67%
0,Louis,"5' 3""",Gaudinot,4,"63.0""",Orthodox,b72a60a0cadff408,125 lbs.,6,903,6.42,2.34,37%,48%,1.1,40%,0.57,31%
0,Charlene,"5' 2""",Gellner,2,--,,effd0b70e6749ab2,125 lbs.,0,904,3.24,2.01,42%,43%,1.7,0%,0.00,0%
0,Chad,"5' 6""",George,6,"68.0""",Southpaw,14e797332ea32cdb,135 lbs.,13,905,1.11,1.26,50%,65%,1.3,46%,3.08,0%
0,Paul,"6' 2""",Georgieff,2,--,Orthodox,2f1700b3a4a09bc7,170 lbs.,6,906,2.34,2.55,40%,35%,0.0,0%,0.00,0%
1,Brian,"5' 7""",Geraghty,17,--,Orthodox,15edcf67ccf5be84,155 lbs.,24,907,9.77,0.47,25%,36%,0.0,0%,0.00,50%
0,Derek,"6' 0""",Getzel,2,--,,42883268854b78be,155 lbs.,3,908,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Karine,"5' 4""",Gevorgyan,3,"63.0""",,2db0c114414d4f06,125 lbs.,3,909,1.80,1.20,20%,76%,0.0,0%,0.00,0%
0,Darrel,"5' 8""",Gholar,6,--,Orthodox,a24e080000fa7a35,194 lbs.,5,910,0.00,0.00,0%,0%,0.0,0%,0.00,0%
1,Tiki,"5' 10""",Ghosn,7,--,Orthodox,cb6783c39c01d896,170 lbs.,10,911,2.94,2.78,46%,58%,0.0,50%,0.41,61%
0,Christos,"5' 10""",Giagos,4,"71.0""",Orthodox,de45aaae23dfa392,155 lbs.,11,912,1.68,2.16,38%,47%,0.7,20%,0.65,37%
0,Nick,"5' 10""",Gibbons,1,--,,96a221341035b701,155 lbs.,2,913,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,James,"5' 11""",Giboo,5,--,Orthodox,f74e037b97917027,170 lbs.,13,914,7.08,1.20,27%,39%,0.0,0%,0.00,0%
0,Lance,"5' 9""",Gibson,5,--,Orthodox,63eedfcc73071d41,185 lbs.,4,915,6.44,1.21,75%,20%,0.0,0%,0.00,0%
0,Lee,"5' 7""",Gibson,3,--,,69db199087a1a792,155 lbs.,12,916,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Cody,"5' 10""",Gibson,6,"71.0""",Orthodox,700a674c042b7a96,135 lbs.,12,917,2.54,2.47,31%,63%,0.4,38%,1.85,58%
0,Kenny,"5' 11""",Giddens,7,--,,db8b800176d26f6e,155 lbs.,12,918,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Joe,"5' 11""",Gigliotti,2,"69.0""",Orthodox,83825fad27ab3581,185 lbs.,7,919,2.92,1.04,39%,45%,0.8,100%,1.56,50%
0,Joey,"5' 11""",Gilbert,3,--,Orthodox,6bb1d2b714d4b3bc,155 lbs.,2,920,4.44,0.61,42%,31%,0.0,0%,0.00,0%
0,Trevin,"6' 0""",Giles,0,"74.0""",Orthodox,b27a1fcb56a3035a,185 lbs.,11,921,1.13,5.45,66%,76%,0.0,100%,3.69,66%
0,Kultar,"6' 0""",Gill,8,--,Orthodox,42c96a9c4802e2e1,154 lbs.,10,922,0.40,1.14,50%,41%,0.0,66%,1.71,38%
0,Jesse,--,Gillespie,2,--,,160b931119c1bf91,185 lbs.,3,923,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Gregor,"5' 9""",Gillespie,0,"71.0""",Orthodox,84ff027394f7e470,155 lbs.,11,924,2.78,3.77,48%,55%,0.6,37%,5.49,0%
0,Jason,"6' 0""",Gilliam,5,--,Orthodox,91720876db0ee468,170 lbs.,14,925,3.14,0.79,33%,42%,0.0,0%,0.00,0%
0,Krishaun,--,Gilmore,1,--,,10ccdcd14c3dfcf1,--,0,926,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Bob,"6' 3""",Gilstrap,6,--,Orthodox,c96518b7f6881004,200 lbs.,5,927,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Demetrius,"5' 11""",Gioulacos,1,--,,a58114c6dd0add64,185 lbs.,0,928,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Billy,"5' 8""",Giovanella,5,--,,c1ea31a904fe08a9,125 lbs.,9,929,2.02,1.27,40%,52%,1.7,12%,0.87,100%
0,He-Man,--,Gipson,2,--,,3e03cec9767d37e6,--,1,930,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Israel,"5' 8""",Giron,5,--,,4b4f6abdce986be6,155 lbs.,19,931,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Brandon,"5' 7""",Girtz,7,--,,81f1810f72df8f25,155 lbs.,14,932,1.92,2.50,60%,47%,0.0,100%,5.76,100%
0,Jason,"6' 0""",Glaza,2,--,,fda067e842b07466,230 lbs.,3,933,0.43,4.34,54%,40%,4.3,100%,4.34,0%
0,Mike,--,Glenn,6,--,,ed133185689088b3,205 lbs.,5,934,0.00,0.00,0%,0%,0.0,0%,0.00,0%
1,Rick,"6' 0""",Glenn,5,"70.0""",Southpaw,814ff3018127e8fc,145 lbs.,20,935,4.30,4.43,45%,52%,0.2,16%,1.00,72%
0,Mark,"6' 4""",Godbeer,4,"77.0""",Orthodox,ad56b3f00ca38dfd,240 lbs.,13,936,3.30,3.97,53%,54%,0.0,0%,0.00,28%
0,Clint,"5' 6""",Godfrey,3,--,Southpaw,bd85ca0bb4f26cfc,135 lbs.,12,937,0.96,0.57,31%,65%,0.0,25%,0.85,50%
0,Jason,"6' 2""",Godsey,16,--,Orthodox,5ca158b1cc9cb242,230 lbs.,16,938,0.00,0.00,0%,0%,0.0,0%,0.00,0%
2,Allan,"6' 0""",Goes,5,--,Orthodox,e62b36885ecdac27,205 lbs.,10,939,1.35,0.64,52%,41%,2.6,40%,1.75,0%
0,Jonny,"5' 11""",Goh,4,--,,e86af30738a5452a,155 lbs.,3,940,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Marcelo,"6' 3""",Golm,1,"75.0""",Orthodox,ac29d508d78384c9,249 lbs.,6,941,4.61,5.49,66%,48%,0.9,100%,0.88,100%
0,Sergio,"5' 6""",Gomez,3,--,Orthodox,af1e5c64b8663aa0,155 lbs.,10,942,1.16,1.50,42%,56%,0.0,66%,2.57,31%
0,Frank,"5' 10""",Gomez,4,"67.0""",Orthodox,a0a680fe2f6cc8e6,135 lbs.,10,943,0.79,1.52,48%,66%,0.8,60%,1.14,70%
0,Alan,--,Gomez,0,--,,0a66de3a797cf73a,155 lbs.,2,944,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,David,--,Gomez,2,--,,489413d3be819647,155 lbs.,1,945,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Ulysses,"5' 6""",Gomez,4,"66.0""",Orthodox,1e35aa8955794580,125 lbs.,9,946,3.57,2.72,25%,68%,0.0,0%,0.00,0%
0,Joey,"5' 10""",Gomez,2,"73.0""",Orthodox,0778f94eb5d588a5,135 lbs.,6,947,4.46,2.44,28%,55%,0.0,100%,0.62,50%
0,Luis,"5' 7""",Gomez,1,"68.0""",Orthodox,513e84bfe65ff509,145 lbs.,4,948,4.03,1.57,33%,55%,0.0,50%,4.48,33%
0,Takanori,"5' 7""",Gomi,14,"70.0""",Southpaw,3be081c29bf734d9,155 lbs.,35,949,3.52,3.81,41%,60%,0.8,65%,1.23,63%
7,Akihiro,"5' 7""",Gono,16,"68.0""",Switch,b2acebbef8da14ea,170 lbs.,32,950,2.67,2.18,48%,63%,0.5,84%,1.01,46%
0,Gabriel,"6' 2""",Gonzaga,11,"76.0""",Orthodox,270b89c00ef0c55c,242 lbs.,17,951,2.94,2.12,45%,57%,1.1,39%,2.80,66%
0,Fernando,"5' 9""",Gonzalez,11,"68.0""",Southpaw,be5aab761c40ef35,170 lbs.,19,952,4.22,4.18,44%,65%,1.5,25%,0.60,43%
0,Nick,"5' 6""",Gonzalez,9,--,Orthodox,28d8638ea0a71908,155 lbs.,17,953,2.35,0.59,20%,33%,0.0,0%,0.00,50%
0,Fabian,"5' 10""",Gonzalez,1,--,,69c071bc2621e8b0,135 lbs.,2,954,4.39,3.90,48%,51%,0.0,0%,0.00,66%
0,Lewis,"5' 10""",Gonzalez,2,"73.0""",Orthodox,2ff2e6e5abea3e53,170 lbs.,10,955,1.87,1.40,37%,41%,0.0,33%,2.00,62%
0,Jason,"6' 2""",Gonzalez,4,"74.0""",Southpaw,e45cfa47f504033a,155 lbs.,11,956,3.19,2.81,39%,60%,1.2,0%,0.00,37%
0,Pearl,"5' 4""",Gonzalez,3,"68.0""",Orthodox,1ebdcb7488d0ebee,115 lbs.,6,957,4.07,2.23,37%,57%,0.5,11%,1.04,0%
0,Kier,--,Gooch,7,--,,1bda4867f1baceac,155 lbs.,2,958,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Lyman,"6' 0""",Good,4,"74.0""",Orthodox,4e0692ad070976e4,170 lbs.,19,959,4.36,5.50,47%,67%,0.0,100%,0.64,85%
1,Gary,"6' 3""",Goodridge,22,--,Orthodox,fbbde91f7bc2d3c5,249 lbs.,23,960,2.14,1.84,56%,48%,0.8,100%,0.40,53%
0,Gerard,"6' 5""",Gordeau,2,--,Orthodox,279093302a6f44b3,216 lbs.,2,961,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Eddie,"6' 0""",Gordon,4,"76.0""",Orthodox,8cad40a75e5c97f5,185 lbs.,8,962,2.57,2.03,32%,60%,0.0,83%,1.93,63%
0,Jared,"5' 9""",Gordon,2,"68.0""",Orthodox,7026eca45f65377b,155 lbs.,14,963,2.92,6.68,50%,68%,0.0,42%,3.41,100%
0,Tim,"5' 5""",Gorman,4,"68.0""",Southpaw,c10eb2f12c489f6d,135 lbs.,9,964,5.57,2.73,31%,46%,0.0,9%,1.00,33%
0,Chase,"6' 3""",Gormley,4,--,Orthodox,052ceb8976695342,265 lbs.,7,965,6.03,3.60,42%,44%,1.0,42%,3.12,0%
0,Jonathan,"6' 0""",Goulet,12,"73.0""",Orthodox,fb1538b46877a695,170 lbs.,23,966,2.00,1.61,41%,46%,0.6,70%,4.17,45%
0,Thibault,"5' 10""",Gouti,4,"72.0""",Orthodox,51e86de150ee8be6,155 lbs.,12,967,4.48,3.01,42%,49%,0.4,80%,1.77,82%
0,Wilson,"6' 1""",Gouveia,8,"76.0""",Orthodox,af5b208e97f5d382,185 lbs.,12,968,4.06,3.02,39%,56%,2.2,66%,0.90,57%
0,Todd,"6' 1""",Gouwenberg,5,--,Orthodox,c44acf87e376c62b,205 lbs.,9,969,2.93,0.52,23%,42%,0.0,33%,1.57,50%
0,Hugo,--,Govea,1,--,,2391a73686200c5d,--,0,970,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Justin,--,Governale,5,--,,ae954fd497025462,145 lbs.,5,971,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Damian,"6' 1""",Grabowski,5,"75.0""",Orthodox,3f11b5d4bd76a6d9,241 lbs.,20,972,7.65,4.00,36%,51%,0.0,0%,0.00,0%
3,Royce,"6' 1""",Gracie,2,--,Southpaw,429e7d3725852ce9,175 lbs.,14,973,1.13,0.88,41%,37%,0.8,0%,0.00,66%
0,Crosley,"5' 9""",Gracie,2,--,Orthodox,52d92050a046bc17,190 lbs.,2,974,1.54,1.69,37%,60%,0.6,85%,3.46,50%
1,Daniel,"6' 2""",Gracie,4,--,Orthodox,82d6a9ae41aac3f7,225 lbs.,5,975,1.33,1.90,38%,59%,2.1,100%,0.36,80%
0,Ralph,"5' 9""",Gracie,1,--,Orthodox,a9c45a8b21eabadc,183 lbs.,6,976,1.72,0.86,37%,31%,4.0,0%,0.00,25%
1,Renzo,"5' 10""",Gracie,6,--,Orthodox,aae0897825336b1a,185 lbs.,14,977,1.67,1.71,41%,55%,0.8,20%,1.13,40%
0,Rickson,"5' 10""",Gracie,0,--,Switch,194fc025f9355db6,185 lbs.,11,978,0.00,0.00,0%,0%,0.0,0%,0.00,0%
1,Rodrigo,"6' 0""",Gracie,2,--,Orthodox,36877f0e62b25b96,183 lbs.,6,979,0.86,1.34,51%,46%,0.4,50%,1.49,75%
1,Royler,"5' 8""",Gracie,5,--,Southpaw,b807814d977682eb,150 lbs.,5,980,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Ryan,"5' 9""",Gracie,2,--,Orthodox,0c3838c8f7c620c2,200 lbs.,5,981,0.50,0.82,61%,40%,0.9,75%,2.83,25%
0,Ralek,"6' 2""",Gracie,1,--,Orthodox,84283233ec42be5f,210 lbs.,3,982,1.05,1.61,46%,55%,1.7,75%,2.50,0%
0,Rolles,"6' 4""",Gracie,1,--,Orthodox,e4a9dbade7c7e1a7,242 lbs.,5,983,3.38,2.30,32%,55%,0.0,10%,2.30,0%
0,Cesar,"5' 10""",Gracie,1,--,Orthodox,079488710f012779,181 lbs.,0,984,17.14,0.00,0%,50%,0.0,0%,0.00,0%
0,Roger,"6' 4""",Gracie,2,"79.0""",Orthodox,a6bbd3df469c6bea,185 lbs.,6,985,1.79,1.78,35%,61%,1.9,53%,1.87,60%
0,Igor,"5' 11""",Gracie,2,--,,722b870449243083,170 lbs.,4,986,0.99,1.86,60%,50%,3.7,50%,3.72,0%
0,Neiman,"6' 0""",Gracie,0,--,,12d855d12a624da2,170 lbs.,6,987,0.38,0.77,100%,75%,5.8,100%,5.77,0%
0,Steven,"6' 1""",Graham,1,--,Orthodox,3e514f437c51ce0a,290 lbs.,2,988,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Scott,"6' 4""",Graham,1,--,Orthodox,6e4acc2c115215b5,185 lbs.,3,989,2.27,0.91,42%,28%,0.0,0%,0.00,0%
0,TJ,"5' 10""",Grant,5,"72.0""",Orthodox,a26198ba5093147e,155 lbs.,21,990,3.21,3.95,54%,56%,0.6,43%,1.63,36%
0,Davey,"5' 8""",Grant,3,"69.0""",,113df4fde64735c6,135 lbs.,10,991,1.37,3.59,53%,69%,0.0,30%,1.28,64%
0,Alexa,"5' 5""",Grasso,1,"66.0""",Orthodox,e8b731feff72294b,115 lbs.,10,992,3.22,4.64,42%,67%,0.3,50%,0.33,68%
1,Michael,"5' 10""",Graves,0,"71.0""",,3f1d23b01c552a13,170 lbs.,6,993,1.47,1.25,54%,58%,0.4,52%,4.80,66%
0,Shelton,"6' 2""",Graves,3,"76.0""",Southpaw,642862d6d63605cd,255 lbs.,7,994,0.81,2.19,69%,33%,0.0,57%,4.86,0%
0,James,"5' 9""",Gray,1,--,Orthodox,2db65fc038c0018e,135 lbs.,4,995,18.26,2.61,50%,44%,0.0,0%,0.00,0%
0,Kevin,"5' 4""",Gray,4,"67.0""",Orthodox,bb0d290026d7681d,125 lbs.,9,996,4.48,3.45,62%,66%,0.0,0%,0.00,0%
1,Sam,"6' 2""",Greco,1,--,Orthodox,6d12031661db8ac8,205 lbs.,3,997,1.33,2.40,75%,53%,1.0,0%,0.00,25%
1,Bobby,"5' 10""",Green,8,"71.0""",Orthodox,887961364be5ceb3,155 lbs.,24,998,3.87,5.00,48%,63%,0.2,25%,1.03,71%
0,Desmond,"5' 10""",Green,7,"73.0""",Southpaw,f046d724d2a84ac5,155 lbs.,20,999,2.47,3.04,46%,65%,0.0,50%,1.67,70%
0,Matt,"5' 8""",Grice,5,"70.0""",Orthodox,bfc2fc38a0e20211,145 lbs.,15,1000,2.69,4.09,53%,56%,0.5,37%,2.19,82%
0,Forrest,"6' 3""",Griffin,7,"77.0""",Orthodox,fcffee71cff5530e,205 lbs.,19,1001,2.81,4.38,36%,61%,0.7,48%,1.05,57%
0,Tyson,"5' 6""",Griffin,6,"68.0""",Orthodox,20205040232ed0f3,145 lbs.,15,1002,2.30,3.71,41%,65%,0.9,46%,1.87,59%
0,Max,"5' 11""",Griffin,4,"76.0""",Orthodox,b0d6a1d8ac3d563d,170 lbs.,14,1003,3.66,3.63,42%,53%,0.3,0%,0.00,61%
0,Chad,"6' 1""",Griggs,3,"73.0""",Orthodox,fdf18227faa596dd,205 lbs.,11,1004,2.22,2.67,50%,46%,0.0,66%,1.51,41%
0,Chuck,"6' 6""",Grigsby,8,--,Orthodox,7fb4234670271505,205 lbs.,19,1005,3.29,0.71,16%,46%,0.0,0%,0.00,66%
0,Rodrigo,"5' 11""",Gripp de Sousa,9,--,Orthodox,dde70a112e053a6c,205 lbs.,7,1006,4.81,0.48,23%,52%,9.6,0%,0.00,0%
0,Josh,"5' 11""",Grispi,5,"74.0""",Orthodox,60ba33c3f555a7a3,145 lbs.,14,1007,3.71,1.44,41%,50%,2.2,36%,1.97,16%
0,Garrett,"6' 0""",Gross,6,--,,6741218640534d8b,155 lbs.,10,1008,0.87,2.50,42%,61%,0.0,0%,0.00,57%
0,Kendall,"6' 6""",Grove,10,"79.0""",Orthodox,234f3767ff0e5701,185 lbs.,13,1009,2.40,2.31,41%,54%,1.7,45%,0.49,56%
1,Neil,"6' 6""",Grove,5,--,Orthodox,36a432f22144843e,265 lbs.,11,1010,0.00,0.00,0%,0%,14.3,0%,0.00,100%
0,Chris,"5' 8""",Gruetzemacher,3,"68.0""",Orthodox,feaf00f3373435d6,155 lbs.,14,1011,5.09,7.12,58%,56%,0.0,0%,0.00,62%
0,Vik,"5' 11""",Grujic,6,"73.0""",Orthodox,1e7483dbff40b84b,170 lbs.,7,1012,3.39,2.24,48%,41%,0.4,33%,1.18,26%
1,Wang,"5' 9""",Guan,1,"71.0""",Orthodox,dd12382f28296f7b,145 lbs.,20,1013,3.27,4.73,43%,60%,0.0,0%,0.00,0%
