draws,first_name,height,last_name,losses,reach,stance,url,weight,wins,fighter_id
0,Dan,"6' 0""",Moret,4,"73.0""",Southpaw,"66e98b3bb5fc5250""",155 lbs.,13,1569
0,Sammy,"5' 10""",Morgan,12,--,Orthodox,"2067a177a2842fbf""",170 lbs.,18,1570
0,Alex,"5' 11""",Morono,4,"72.0""",Orthodox,"cdb96af67d096b1e""",170 lbs.,14,1571
0,Maryna,"5' 7""",Moroz,3,"67.0""",Orthodox,"b4192a975027aab6""",115 lbs.,8,1572
0,Brad,"6' 2""",Morris,6,--,Orthodox,"6803d4d6908354ac""",205 lbs.,10,1573
0,Anthony,"5' 7""",Morrison,10,--,Orthodox,"dab0e6cb8c932162""",145 lbs.,16,1574
0,Harry,"6' 5""",Moskowitz,12,--,Orthodox,"4dc496aa0cfc0d95""",275 lbs.,6,1575
0,Juan,"6' 0""",Mott,4,--,Switch,"5da4e8dc02e50ac0""",190 lbs.,3,1576
0,Flavio Luiz,"5' 11""",Moura,7,--,Open Stance,"ab35634d1a8c7a11""",183 lbs.,17,1577
2,Gegard,"6' 2""",Mousasi,6,"76.0""",Orthodox,"232c582f29f8f65e""",185 lbs.,42,1578
0,Kin,"5' 5""",Moy,3,--,,"ae922e7d9e852d7a""",135 lbs.,8,1579
0,Jamie,"5' 1""",Moyle,2,"65.0""",Orthodox,"882d62561063a927""",115 lbs.,4,1580
0,Garrett,"5' 9""",Mueller,3,--,,"d0c325dfefdde31f""",135 lbs.,3,1581
0,Belal,"5' 11""",Muhammad,2,"72.0""",Orthodox,"b1b0729d27936f2f""",170 lbs.,13,1582
0,Fazlo,--,Mulabitinovic,2,--,,"2252b2c892397f0d""",135 lbs.,4,1583
0,Quinn,"6' 3""",Mulhern,4,"76.0""",Orthodox,"16af2d5a6f28bee2""",155 lbs.,18,1584
0,James,"5' 10""",Mulheron,2,"73.0""",Orthodox,"8d5350fa18b79e9a""",243 lbs.,11,1585
0,Pedro,"5' 6""",Munhoz,3,"64.0""",Orthodox,"6bd02119599741a4""",135 lbs.,15,1586
0,Mark,"6' 0""",Munoz,6,"72.0""",Orthodox,"179f1948dc234f1f""",185 lbs.,14,1587
0,Andy,"5' 9""",Murad,2,--,,"fd0b4e3eb18eafb7""",185 lbs.,15,1588
0,Kazunari,"6' 1""",Murakami,5,--,Orthodox,"cfbccfed4e4796fe""",220 lbs.,5,1589
1,Ryuichi,"5' 8""",Murata,3,--,Orthodox,"e3a6c6d6d0ac0815""",183 lbs.,8,1590
0,Tom,"6' 2""",Murphy,0,--,Southpaw,"62918a2118de08b2""",227 lbs.,8,1591
0,Jon,"6' 3""",Murphy,4,--,Orthodox,"1b5c146ee7b86e34""",260 lbs.,6,1592
0,Lauren,"5' 7""",Murphy,3,"67.0""",Orthodox,"729d4bd5a6cd0a97""",125 lbs.,10,1593
1,Lee,"6' 3""",Murray,2,--,Orthodox,"32016899d0a222a3""",185 lbs.,8,1594
0,Azamat,"5' 11""",Murzakanov,0,--,,"e90a2f22417af68e""",205 lbs.,7,1595
0,Nico,"6' 0""",Musoke,5,"75.0""",Orthodox,"8b5f9ea38184ded3""",170 lbs.,13,1596
0,Andre,"6' 3""",Mussi,5,--,Orthodox,"d0d43cb9b14f231c""",242 lbs.,10,1597
0,Magomed,"5' 8""",Mustafaev,2,"71.0""",Orthodox,"31d7446b184e3305""",155 lbs.,13,1598
1,Elvis,"6' 0""",Mutapcic,5,"72.0""",Orthodox,"28c55b4087a6f136""",185 lbs.,15,1599
0,Fiona,"5' 4""",Muxlow,2,--,,"062e57ca1a3c95a8""",145 lbs.,6,1600
1,Ho Bae,"5' 11""",Myeon,5,--,Orthodox,"2719f300b0439039""",168 lbs.,12,1601
2,Katsuhiko,"5' 7""",Nagata,7,--,Southpaw,"d5ae8074631762fc""",154 lbs.,6,1602
2,Yukiya,"6' 1""",Naito,6,--,Orthodox,"7be328bb3c2ea22e""",205 lbs.,15,1603
2,Andrews,"6' 1""",Nakahara,2,--,Orthodox,"7a9ca95a92d7b64c""",185 lbs.,3,1604
1,Rin,"5' 1""",Nakai,2,"60.0""",Orthodox,"f9ae6914f604aa9f""",135 lbs.,16,1605
0,Kazuhiro,"5' 11""",Nakamura,11,"70.0""",Orthodox,"b034747dc1d15491""",205 lbs.,15,1606
2,Keita,"5' 11""",Nakamura,8,"73.0""",Southpaw,"65ddc8a9ac4e8531""",170 lbs.,33,1607
1,Daisuke,"5' 7""",Nakamura,13,--,Orthodox,"a196332ee4aa8a82""",154 lbs.,24,1608
1,Yusaku,"5' 5""",Nakamura,2,--,,"03e8df49c4a059ba""",145 lbs.,3,1609
4,Jutaro,"5' 9""",Nakao,17,--,Southpaw,"95eb112a85601a0a""",170 lbs.,23,1610
0,Yoshihiro,"6' 0""",Nakao,3,--,Southpaw,"e18012194473e8b0""",220 lbs.,9,1611
1,Yui Chul,"5' 9""",Nam,6,"69.0""",Orthodox,"a00ec21cfbba17b6""",145 lbs.,18,1612
0,Rose,"5' 5""",Namajunas,3,"65.0""",Orthodox,"47b63240018d5d86""",115 lbs.,9,1613
4,Yasuhito,"5' 9""",Namekawa,16,--,Orthodox,"6083f497c22cc075""",205 lbs.,25,1614
0,Nad,"5' 8""",Narimani,2,"70.0""",Orthodox,"776a58a67665a171""",155 lbs.,10,1615
0,Roger,"6' 3""",Narvaez,2,"79.0""",Southpaw,"3a12a2f096a6d975""",185 lbs.,7,1616
0,Fabio,"5' 10""",Nascimento,5,--,Orthodox,"307064d3e0f036c2""",185 lbs.,11,1617
0,Bobby,"6' 0""",Nash,4,"74.0""",Orthodox,"7dfb56f24fe5ddea""",170 lbs.,8,1618
0,Pawel,"6' 0""",Nastula,4,--,Southpaw,"154a6b3ffae264cd""",230 lbs.,4,1619
1,Rafael,"6' 0""",Natal,9,"76.0""",Orthodox,"0dba4df5f34d5ff0""",185 lbs.,21,1620
0,Danny,"5' 10""",Navarro,7,--,,"618f72750ec50b05""",155 lbs.,17,1621
0,Marcio,"6' 0""",Navarro,14,--,,"52f7d300738961ac""",155 lbs.,14,1622
1,Dustin,"5' 9""",Neace,18,--,,"e503aa5c252a1b4d""",145 lbs.,23,1623
0,Josh,"6' 0""",Neal,11,--,,"0b534765dca35e71""",185 lbs.,5,1624
0,Joe,"5' 6""",Neal,2,--,,"5751267660c734cb""",135 lbs.,6,1625
0,Geoff,"5' 11""",Neal,2,"75.0""",Southpaw,"b997be68943010fc""",170 lbs.,9,1626
0,Stanislav,"5' 11""",Nedkov,2,"71.0""",Orthodox,"1d4bbaabd8b60173""",205 lbs.,12,1627
1,Josh,"5' 11""",Neer,13,"72.0""",Orthodox,"d1a1314976c50bef""",170 lbs.,33,1628
0,Shane,"5' 9""",Nelson,5,"70.0""",Southpaw,"2db7fa8db6bc9632""",155 lbs.,15,1629
0,Roy,"6' 0""",Nelson,14,"72.0""",Orthodox,"3f7c14c7eca7195d""",263 lbs.,23,1630
1,Gunnar,"5' 11""",Nelson,3,"72.0""",Switch,"fd55393021a8c255""",170 lbs.,16,1631
0,Lissette,"5' 2""",Neri,4,--,,"f4db63258ecf0613""",145 lbs.,6,1632
0,Mario,"6' 0""",Neto,5,--,Orthodox,"1209b5134401ca53""",229 lbs.,11,1633
0,Antonio Braga,"6' 3""",Neto,3,"77.0""",Orthodox,"fae67903c4fe636b""",185 lbs.,9,1634
0,Julio Cesar,"5' 8""",Neves Jr.,1,--,,"195d0d3e14a2e256""",145 lbs.,33,1635
0,Jeff,"6' 2""",Newton,2,--,Sideways,"94609dd91731d428""",205 lbs.,4,1636
0,Carlos,"5' 9""",Newton,14,--,Orthodox,"952f6fa06f25a0ec""",170 lbs.,16,1637
1,Emanuel,"6' 1""",Newton,12,--,,"fbbbc68d368832fa""",205 lbs.,26,1638
0,Francis,"6' 4""",Ngannou,2,"83.0""",Orthodox,"8d03ce87ca14e778""",250 lbs.,11,1639
0,Ben,"5' 5""",Nguyen,7,"65.0""",Switch,"840d2c82ea68b9aa""",125 lbs.,17,1640
0,Alex,"6' 4""",Nicholson,4,"81.0""",Orthodox,"2b6d855c6e280fb1""",185 lbs.,7,1641
0,Mike,"6' 4""",Nickels,5,--,Orthodox,"330ec26453c44a59""",205 lbs.,9,1642
1,Matheus,"5' 6""",Nicolau,2,"66.0""",,"1a31ef98efce7a79""",125 lbs.,13,1643
0,Khomkrit,"5' 2""",Niimi,10,--,,"52a003d768f10d91""",125 lbs.,6,1644
1,Tom,"5' 9""",Niinimaki,8,"69.0""",Orthodox,"5fceb45939fc0c8a""",145 lbs.,21,1645
0,Ramsey,"5' 11""",Nijem,6,"75.0""",Orthodox,"22aa91e402d0fe1f""",155 lbs.,10,1646
0,Hans,"6' 0""",Nijman,6,--,Switch,"4956f60b7fa57c1a""",250 lbs.,9,1647
0,Jack,--,Nilson,6,--,,"53e533db1b8e9712""",--,2,1648
1,Mats,"6' 1""",Nilsson,4,"74.0""",Orthodox,"a9bcf8717dd12532""",170 lbs.,11,1649
1,Ning,"5' 4""",Guangyou,4,"64.0""",Southpaw,"2c1170b825f58e57""",145 lbs.,6,1650
1,Soichi,"5' 11""",Nishida,10,--,Orthodox,"6810d8d2dd557cf9""",320 lbs.,5,1651
1,Akiyo,"5' 8""",Nishiura,7,--,Southpaw,"6c9383ffab2725a5""",139 lbs.,11,1652
0,Anthony,"6' 1""",Njokuani,9,"75.0""",Orthodox,"6bf5a7d3e081ade2""",155 lbs.,16,1653
0,Chidi,"6' 3""",Njokuani,4,--,,"c68c68efaa5ca6ef""",170 lbs.,17,1654
1,Derrick,"5' 9""",Noble,15,--,Southpaw,"21321cdfba797c52""",170 lbs.,26,1655
2,Pedro,"5' 5""",Nobre,1,--,,"e983c62faf677ab2""",135 lbs.,14,1656
0,Jacob,--,Noe,1,--,,"9bff1b4c37ebbede""",205 lbs.,5,1657
1,Minotauro,"6' 3""",Nogueira,10,"77.0""",Orthodox,"ee9d73f4fee9cbdd""",240 lbs.,34,1658
0,Rogerio,"6' 2""",Nogueira,8,"75.0""",Southpaw,"73e09f837f3b5ecc""",205 lbs.,22,1659
2,Alexandre Franca,"5' 7""",Nogueira,6,--,Orthodox,"4c27ca8c8481f79a""",145 lbs.,13,1660
0,Talita,"5' 10""",Nogueira,0,--,,"a3d1d060f9af97fe""",145 lbs.,6,1661
1,Kyle,"6' 1""",Noke,10,"76.0""",Southpaw,"7339d340aa2889cb""",170 lbs.,22,1662
0,Nick,"6' 0""",Nolte,3,--,,"d665de9b4da87c22""",170 lbs.,5,1663
0,KJ,"5' 10""",Noons,8,"72.0""",Orthodox,"b7ffa72aa148599a""",155 lbs.,12,1664
0,Sage,"6' 0""",Northcutt,2,"71.0""",Orthodox,"ed9d8ee3a4239b1c""",155 lbs.,10,1665
0,Jan,"6' 1""",Nortje,6,--,Southpaw,"bd4389b71fdc0ce2""",310 lbs.,2,1666
0,Scott,"5' 10""",Norton,1,--,Orthodox,"f21a3d68fb9df387""",170 lbs.,7,1667
0,Jonatas,"5' 11""",Novaes,3,--,,"9e8e5c529057fe60""",170 lbs.,9,1668
1,Jason,"6' 0""",Novelli,3,"75.0""",Orthodox,"459e4dc69ec669b2""",155 lbs.,11,1669
1,Phillipe,"5' 9""",Nover,8,"72.0""",Orthodox,"64360e618823a8e4""",145 lbs.,12,1670
0,Diego,"5' 6""",Nunes,4,"67.0""",Orthodox,"3a24769a4855040a""",145 lbs.,18,1671
0,Amanda,"5' 8""",Nunes,4,"69.0""",Orthodox,"80fa8218c99f9c58""",135 lbs.,15,1672
0,Khabib,"5' 10""",Nurmagomedov,0,"70.0""",Orthodox,"032cc3922d871c7f""",155 lbs.,26,1673
0,Said,"5' 8""",Nurmagomedov,1,--,,"0fd5f4b838e890cc""",135 lbs.,11,1674
0,Jake,"6' 3""",O'Brien,4,"76.0""",Orthodox,"20bcc9966affb19c""",205 lbs.,13,1675
0,TJ,"6' 2""",O'Brien,5,--,Orthodox,"d25b93992f285953""",155 lbs.,16,1676
0,Sean,"6' 1""",O'Connell,9,"74.0""",Orthodox,"cb52f9490c2dc069""",205 lbs.,17,1677
0,Dan,"5' 4""",O'Connor,6,--,,"69ea0119f6f0dfe0""",115 lbs.,6,1678
0,Sean,"6' 5""",O'Haire,2,--,Orthodox,"46effbd1135423c5""",270 lbs.,4,1679
0,Sean,"5' 11""",O'Malley,0,"72.0""",Switch,"b50a426a33da0012""",135 lbs.,10,1680
0,Jeremiah,"5' 8""",O'Neal,25,--,,"338fda4ec7034c5d""",260 lbs.,13,1681
0,Chuck,"6' 2""",O'Neil,4,--,,"56bc9ccb609df534""",170 lbs.,9,1682
0,Brendan,"5' 7""",O'Reilly,3,"69.0""",Orthodox,"494b0bfdbac74502""",170 lbs.,6,1683
1,Takahiro,"5' 8""",Oba,7,--,Southpaw,"7139cd2ae4bf6a29""",200 lbs.,5,1684
1,Nobuhiro,"5' 8""",Obiya,5,--,Orthodox,"6e3282d57d2467a0""",145 lbs.,12,1685
0,Richard,"6' 5""",Odoms,1,"82.0""",Orthodox,"f43907e75f8d9baa""",265 lbs.,8,1686
0,Volkan,"6' 2""",Oezdemir,2,"75.0""",Orthodox,"0845c81e37d3bcb3""",205 lbs.,15,1687
0,Naoya,"6' 4""",Ogawa,2,--,Orthodox,"4b2390cfaceb91d8""",255 lbs.,7,1688
0,Andy,"5' 8""",Ogle,6,"69.0""",Orthodox,"b6c4451cb13c9303""",145 lbs.,9,1689
8,Koji,"5' 8""",Oishi,8,--,Orthodox,"01daf32100ed7517""",170 lbs.,21,1690
2,Takayuki,"6' 1""",Okada,3,--,Orthodox,"32541eb5d12668b4""",290 lbs.,3,1691
0,Yushin,"6' 2""",Okami,11,"75.0""",Southpaw,"acff437707625fc7""",170 lbs.,35,1692
0,Kazuki,"5' 11""",Okubo,9,--,Orthodox,"33454ad90754cb49""",175 lbs.,7,1693
0,Masakatsu,--,Okuda,5,--,,"02a65a55f25fb4f3""",--,8,1694
1,Aleksei,"6' 2""",Oleinik,11,"80.0""",Orthodox,"98c23cb6da5b3352""",240 lbs.,52,1695
0,Michal,"6' 0""",Oleksiejczuk,2,"74.0""",Southpaw,"0d65c432720accb9""",205 lbs.,13,1696
0,Rafaello,"5' 8""",Oliveira,7,"71.0""",Orthodox,"15b1b21cd743d652""",155 lbs.,15,1697
0,Charles,"5' 10""",Oliveira,8,"74.0""",Orthodox,"07225ba28ae309b6""",155 lbs.,22,1698
1,Jorge,"6' 1""",Oliveira,2,--,,"bec2746f033802c3""",205 lbs.,5,1699
1,Ednaldo,"6' 5""",Oliveira,2,"79.0""",Orthodox,"acd9513399a8b09b""",205 lbs.,13,1700
1,Alex,"5' 11""",Oliveira,4,"76.0""",Orthodox,"57b10fca4f9c9a7a""",170 lbs.,18,1701
0,Wendell,"5' 10""",Oliveira,9,"72.0""",Orthodox,"32c03df3c9760069""",170 lbs.,24,1702
0,Felipe,"5' 9""",Olivieri,5,"72.0""",Orthodox,"948880beac71f028""",155 lbs.,14,1703
0,Shana,"5' 7""",Olsen,2,--,,"dfbb95ca0c143988""",145 lbs.,4,1704
0,Casey,"5' 7""",Olson,3,--,Orthodox,"7613773461b276f4""",145 lbs.,12,1705
0,Dennis,"6' 0""",Olson,11,--,,"8e0709784259402d""",170 lbs.,14,1706
0,Cameron,"6' 1""",Olson,3,"75.0""",Orthodox,"5a9104718439ef44""",205 lbs.,7,1707
0,Alan,"5' 10""",Omer,5,"71.0""",Orthodox,"f2ad06f1007c481a""",145 lbs.,18,1708
1,Daniel,"6' 0""",Omielanczuk,8,"74.0""",Southpaw,"470fedbc8563ac47""",247 lbs.,19,1709
1,Michihiro,"5' 6""",Omigawa,13,"68.0""",Orthodox,"9f842be1a5337be6""",145 lbs.,13,1710
0,Charlie,"6' 2""",Ontiveros,5,--,,"318572f6f74b760d""",170 lbs.,8,1711
0,Sam,"6' 2""",Oropeza,2,--,,"6b8db407d49c6e4b""",170 lbs.,5,1712
0,Brian,"5' 8""",Ortega,0,"69.0""",Switch,"def8166ff24bd237""",145 lbs.,14,1713
1,Tito,"6' 3""",Ortiz,11,"74.0""",Orthodox,"2f732dd9210d301f""",205 lbs.,17,1714
1,Jorge,"6' 0""",Ortiz,9,--,Orthodox,"9c5828c6fd9dc948""",185 lbs.,16,1715
0,Dustin,"5' 5""",Ortiz,7,"65.0""",Orthodox,"f53c1f4ceeed8c08""",125 lbs.,18,1716
2,Kenji,"5' 7""",Osawa,10,"66.0""",Orthodox,"8eb239a52fc4ec14""",135 lbs.,18,1717
0,Nick,"6' 2""",Osipczak,3,"76.0""",Orthodox,"5b407acfe0ef9b76""",170 lbs.,5,1718
0,Nissen,"6' 2""",Osterneck,3,--,Orthodox,"d632d156c0549e07""",185 lbs.,9,1719
0,Rachael,"5' 3""",Ostovich,3,"62.0""",,"01784fbc27c68b14""",125 lbs.,4,1720
0,Pedro,"6' 3""",Otavio,8,--,Orthodox,"4512e46543b960ad""",245 lbs.,19,1721
0,Alexander,"6' 1""",Otsuka,13,--,Orthodox,"865aa315ea62c511""",205 lbs.,4,1722
1,Takafumi,"5' 6""",Otsuka,9,--,Orthodox,"6b8f28da9a483049""",139 lbs.,12,1723
0,Zak,"5' 11""",Ottow,5,"72.0""",Orthodox,"47cd337b86b1af92""",170 lbs.,16,1724
0,Artur,"5' 7""",Oumakhanov,6,--,Orthodox,"1ef0eae31904e534""",154 lbs.,9,1725
0,Sidney,"5' 8""",Outlaw,4,"74.0""",Orthodox,"871ce0b4a01922b6""",170 lbs.,8,1726
0,Alistair,"6' 4""",Overeem,16,"80.0""",Orthodox,"b4ad3a06ee4d660c""",265 lbs.,43,1727
0,Valentijn,"6' 3""",Overeem,26,--,Orthodox,"20e403a1acfef130""",230 lbs.,29,1728
0,Shungo,"5' 11""",Oyama,13,--,Southpaw,"47b7e4e60813b7b2""",185 lbs.,10,1729
0,Alptekin,"5' 5""",Ozkilic,4,"65.0""",Orthodox,"e18a19001a3f7c7d""",125 lbs.,9,1730
0,Raquel,"5' 7""",Pa'aluhi,4,--,,"373be586f370d400""",135 lbs.,3,1731
0,Nick,"5' 7""",Pace,3,"68.0""",Orthodox,"8cb76103cd8a1562""",135 lbs.,6,1732
0,Larissa,"5' 7""",Pacheco,2,"69.0""",Orthodox,"16b89be2f5c16fba""",135 lbs.,10,1733
0,Teemu,"6' 1""",Packalen,2,"72.0""",Orthodox,"8f4eeaf7a0df7c1a""",155 lbs.,8,1734
0,George,"5' 7""",Pacurariu,5,--,,"c51da79b0346b5b7""",135 lbs.,10,1735
0,Cyrillo,"5' 11""",Padilha,3,--,,"856c4d2668a875f9""",155 lbs.,3,1736
0,Gary,"5' 11""",Padilla,6,--,,"01dd4cdc2446f665""",205 lbs.,12,1737
0,Damacio,"5' 6""",Page,8,"66.0""",Orthodox,"c96e2ae6021144a1""",135 lbs.,12,1738
0,Michael,"6' 2""",Page,0,--,,"a67d071163962af8""",170 lbs.,12,1739
0,Dustin,"5' 9""",Pague,10,"74.0""",Orthodox,"55f80a8aeffcdb33""",135 lbs.,11,1740
0,Josh,"5' 6""",Paiva,2,--,,"1e12c1dbbb1e2dda""",125 lbs.,8,1741
0,Fredson,"5' 6""",Paixao,4,"66.0""",Orthodox,"320edfb0332b7073""",145 lbs.,10,1742
0,Bart,"5' 9""",Palaszewski,17,"70.0""",Orthodox,"4304992c2acc187b""",145 lbs.,35,1743
0,Soa,"6' 4""",Palelei,5,"81.0""",Orthodox,"60029bcf496bd707""",265 lbs.,22,1744
0,Rousimar,"5' 8""",Palhares,5,"71.0""",Orthodox,"8ddf9c51c5fdea75""",170 lbs.,24,1745
0,Tulio,--,Palhares,14,--,,"e8c170a64dc920ac""",180 lbs.,2,1746
1,Stephen,"5' 4""",Palling,7,--,,"ab7c212de9f66af0""",143 lbs.,11,1747
0,Eduardo,"5' 11""",Pamplona,3,--,,"f31c0905045fa100""",170 lbs.,15,1748
0,Alexandre,"5' 5""",Pantoja,3,"67.0""",Orthodox,"a0f0004aadf10b71""",125 lbs.,18,1749
0,Jared,"5' 8""",Papazian,9,"67.0""",Southpaw,"edad57b3dddf2168""",135 lbs.,14,1750
0,Joe,"6' 1""",Pardo,6,--,Southpaw,"74fefd43f073cd2f""",210 lbs.,4,1751
0,Bryan,"6' 1""",Pardoe,16,--,Orthodox,"56116537d71a578c""",205 lbs.,12,1752
1,Remco,"6' 3""",Pardoel,6,--,Southpaw,"749685d24e2cac50""",260 lbs.,9,1753
0,Ido,"5' 8""",Pariente,5,--,Orthodox,"7573d25a078b5732""",155 lbs.,12,1754
0,Karo,"5' 10""",Parisyan,8,"72.0""",Orthodox,"349aaa3da11eb587""",170 lbs.,19,1755
1,Won Sik,"5' 11""",Park,3,--,Orthodox,"9df394db5ca103eb""",154 lbs.,9,1756
1,Norman,"5' 11""",Parke,5,"70.0""",,"14ff46596ad80609""",155 lbs.,22,1757
1,Larry,"5' 11""",Parker,6,--,Orthodox,"c0231720fe516994""",205 lbs.,13,1758
0,Jordan,"5' 9""",Parsons,2,--,,"8b2a18d3c6735083""",145 lbs.,11,1759
1,Jorge,"5' 8""",Patino,13,--,Orthodox,"c8cca8f3de5be4b4""",170 lbs.,25,1760
0,Russell,"5' 9""",Patrick,4,--,,"eafedba0617ced81""",145 lbs.,6,1761
0,Claude,"5' 11""",Patrick,2,"75.0""",Orthodox,"56116a79e4deed06""",170 lbs.,14,1762
0,Alan,"5' 11""",Patrick,1,"74.0""",Southpaw,"cd7763bcadb5d4c8""",155 lbs.,15,1763
0,Michael,"6' 0""",Patt,4,--,Orthodox,"83d0de122f2f9664""",205 lbs.,12,1764
0,Justin,"5' 10""",Patterson,3,--,,"2dc7c49cfaeb867c""",170 lbs.,9,1765
0,Julio,"6' 0""",Paulino,4,--,Orthodox,"60c72f7459827881""",170 lbs.,17,1766
0,Pawel,"6' 0""",Pawlak,2,"73.0""",Orthodox,"9310418684bc896f""",170 lbs.,11,1767
0,Estevan,"5' 10""",Payan,6,"72.0""",Orthodox,"d0a5ef38a7778ac2""",145 lbs.,14,1768
1,Joe,"5' 10""",Pearson,17,--,Orthodox,"122806b56775a53a""",145 lbs.,38,1769
0,Ross,"5' 8""",Pearson,14,"69.0""",Orthodox,"4f732e58ed907eff""",155 lbs.,22,1770
0,Tyson,"6' 3""",Pedro,1,"79.0""",Orthodox,"49e96ff8ab781589""",205 lbs.,7,1771
1,Willie,"5' 9""",Peeters,10,--,Orthodox,"e7bfdb5e0112891e""",220 lbs.,9,1772
1,Filip,"5' 8""",Pejic,2,"70.0""",Orthodox,"38ed5a2299230227""",135 lbs.,10,1773
0,Kurt,"5' 8""",Pellegrino,6,"70.0""",Orthodox,"aa1952ec0b3dd8e1""",155 lbs.,16,1774
0,Yan,"5' 11""",Pellerin,13,--,Orthodox,"bfe95ec546692b13""",205 lbs.,9,1775
0,Julianna,"5' 6""",Pena,3,"69.0""",,"3253b16d38ae087d""",135 lbs.,9,1776
0,Sherman,"6' 1""",Pendergarst,18,--,Orthodox,"e670f8cc2969a789""",235 lbs.,11,1777
1,Cathal,"6' 1""",Pendred,5,"75.0""",Orthodox,"99c7610aa74995d3""",170 lbs.,17,1778
2,BJ,"5' 9""",Penn,12,"70.0""",Orthodox,"73c7cfa551289285""",145 lbs.,16,1779
0,Jessica,"5' 5""",Penne,6,"67.0""",,"c742287ed86a09bc""",115 lbs.,12,1780
0,Nick,"6' 4""",Penner,3,"77.0""",Southpaw,"879b8df81523d91b""",205 lbs.,12,1781
0,Raquel,"5' 7""",Pennington,6,"67.0""",Orthodox,"fc169c387b4b465d""",135 lbs.,9,1782
0,Jerron,"6' 0""",Peoples,3,--,,"a2ac473d74eb157c""",170 lbs.,4,1783
0,Godofredo,"5' 7""",Pepey,6,"73.0""",Orthodox,"fa37628269132d1a""",145 lbs.,14,1784
0,Ray,"5' 10""",Perales,22,--,Orthodox,"9a70f67ad2187fa3""",170 lbs.,13,1785
0,Robert,"5' 8""",Peralta,6,"71.0""",Orthodox,"960d6cae8879ba2b""",145 lbs.,18,1786
0,Viviane,"5' 1""",Pereira,1,"63.0""",Orthodox,"d50382dc0565a9e1""",115 lbs.,13,1787
2,Rolando,"5' 8""",Perez,5,--,Orthodox,"4a9e305633f3ef47""",135 lbs.,6,1788
1,Philip,"5' 5""",Perez,5,--,Southpaw,"eee8efec7b951d84""",155 lbs.,7,1789
0,Erik,"5' 8""",Perez,6,"68.0""",Orthodox,"af62f99eb7606308""",135 lbs.,17,1790
1,Alejandro,"5' 6""",Perez,6,"67.0""",Orthodox,"80daefbed11ce998""",135 lbs.,21,1791
0,Frankie,"5' 11""",Perez,4,"73.0""",Orthodox,"96c336b463e0662c""",155 lbs.,10,1792
0,Alex,"5' 6""",Perez,4,"65.0""",Orthodox,"ab2b4ff41d6ebe0f""",125 lbs.,20,1793
0,Markus,"6' 1""",Perez,1,"73.0""",Orthodox,"2ac4628c08ec5125""",185 lbs.,9,1794
0,Anthony,"6' 3""",Perosh,10,"75.0""",Orthodox,"4b4753d19489297f""",205 lbs.,15,1795
1,Thiago,"5' 10""",Perpetuo,4,"71.0""",Orthodox,"c1a5d3843596df92""",170 lbs.,9,1796
0,Hernani,"6' 0""",Perpetuo,5,"74.0""",Orthodox,"575360be653ad6a6""",170 lbs.,17,1797
0,Mike,"5' 10""",Perry,3,"71.0""",Orthodox,"f2b6fdb20675b11c""",170 lbs.,11,1798
0,Viktor,"6' 3""",Pesta,4,"77.0""",Orthodox,"202b0467521c9d6f""",240 lbs.,10,1799
1,Tony,"5' 11""",Petarra,4,--,Orthodox,"c61f66d8c3fd5f07""",196 lbs.,2,1800
0,Steven,"5' 10""",Peterson,6,"70.0""",Orthodox,"b93c06d09d1c4ac0""",145 lbs.,16,1801
0,Seth,"6' 0""",Petruzelli,6,"76.0""",Orthodox,"93b9496275bbbf80""",205 lbs.,14,1802
0,Peter,"5' 11""",Petties,3,"72.0""",Southpaw,"7ea5d60d2e6a8ad0""",145 lbs.,5,1803
0,Anthony,"5' 10""",Pettis,7,"72.0""",Orthodox,"cbb682f5fcc44bfc""",155 lbs.,20,1804
0,Sergio,"5' 6""",Pettis,3,"69.0""",Orthodox,"de75d1c45a39e221""",125 lbs.,16,1805
0,Forrest,"5' 9""",Petz,9,"71.0""",Orthodox,"e86bc32f5997a8f7""",170 lbs.,24,1806
1,Cody,"5' 10""",Pfister,6,"73.0""",Orthodox,"5904b0b38dc6718d""",155 lbs.,12,1807
0,Nam,"5' 6""",Phan,14,"70.0""",Orthodox,"80dbeb1dd5b53e64""",135 lbs.,18,1808
0,Costas,"5' 11""",Philippou,5,"73.0""",Orthodox,"05560764359161e4""",185 lbs.,13,1809
0,Wayne,--,Phillips,4,--,,"09a82bd51ff61376""",185 lbs.,5,1810
0,Dave,"6' 0""",Phillips,5,--,Orthodox,"99020eeb8cd5689d""",185 lbs.,7,1811
0,Aaron,"5' 9""",Phillips,2,"70.0""",Southpaw,"34c2b3656f88f7ef""",135 lbs.,8,1812
0,Elizabeth,"5' 6""",Phillips,4,"65.0""",Orthodox,"dcbf01d605681ad1""",135 lbs.,5,1813
0,John,"5' 11""",Phillips,7,"75.0""",Southpaw,"e9ac7bfb65c25497""",185 lbs.,21,1814
0,Nick,"5' 10""",Pica,1,--,,"7922e8269adcc25a""",185 lbs.,5,1815
0,Adam,"5' 11""",Piccolotti,0,--,,"fa399f7f6e17f7f5""",155 lbs.,9,1816
0,Vinc,"5' 10""",Pichel,1,"72.0""",Orthodox,"c77a953488e5607d""",155 lbs.,11,1817
0,Brad,"5' 6""",Pickett,14,"68.0""",Orthodox,"c945adc22c2bfe8f""",135 lbs.,26,1818
0,Jamie,"6' 2""",Pickett,2,"80.0""",Southpaw,"830f60497fab345a""",185 lbs.,7,1819
